"ep_airdate","tweet_id","text_clean","n_questions"
"2020-11-26","1332099914894077954","Should public sector workers expect pay rises while thousands in the private sector face unemployment?",4
"2020-11-26","1332103686990999555","Is it right to cut the foreign aid budget?",4
"2020-11-26","1332106874947325957","Covid has led to all four nations taking their own approach to the pandemic. Will this provide the grounds for a Welsh Independence vote?",4
"2020-12-03","1334631296723726337","Will scientists and the public be let down at the final hurdle by our logistics capabilities in the vaccine rollout?",5
"2020-12-03","1334633915710058501","Has our departure from the European Union helped speed up the process to approve the vaccine?",5
"2020-12-03","1334637301872414720","Why can thousands pile into town shopping centres but less than 100 people sit at tables in pubs?",5
"2020-12-03","1334641217674637312","With EU trade negotiations nearing completion, would the government  still opt to walk away if the EU refuses to concede on fishing?",5
"2020-12-03","1334643794533380098","How can universities justify their current fees to students when most teaching Is done online with reduced hours?",5
"2020-12-10","1337167318439358467","Regardless of being a Remainer or Leaver, we are all suffering due to stubborn egos on all sides. How Is it going to end?",3
"2020-12-10","1337173433839398915","The growth in Covid infections 1s due to many people not following the guidelines. Shouldn't we be taking more personal responsibility to safeguard others?",3
"2020-12-10","1337178175697260544","Footballers at Millwall and Colchester were booed for taking the Knee for Black Lives Matter. Did they get enough support from politicians and the clubs?",3
"2021-01-06","1346895466466840577","There appears to be a huge blockage in our ability to deploy the vaccine effectively, why can’t we do better?",4
"2021-01-06","1346899554952769540","How many more lives had to be lost to Covid before the Government decided  to call this third lockdown?",4
"2021-01-06","1346908015551766534","Do you think the Government was right to wait until the first day of term to announce school closures?",4
"2021-01-06","1346909473911185414","Rishi Sunak said he would do whatever it takes to support small businesses. When  did the Government change from this?",4
"2021-01-14","1349851321051066369","Is.the NHS still open for business?",4
"2021-01-14","1349855698113486848","Is mid-February a realistic target to vaccinate the four most vulnerable groups, or just a media-grabbing headline?",4
"2021-01-14","1349859265280946176","Are lockdown rules clear enough for the public to understand, and for the police to properly enforce?",4
"2021-01-14","1349863010106535941","Do the images we’ve seen of free school meal hampers show a lack of leadership  from government, or are companies being allowed to take advantage of children?",4
"2021-01-21","1352388068708388869","Are food shortages in supermarkets teething problems of Brexit or much  deeper issues with the Irish Sea border customs protocol?",3
"2021-01-21","1352394341210349569","Deaths are still rising in our hospitals, is this lockdown enough?",3
"2021-01-21","1352398585581752322","As a consequence of Brexit, a border poll is very likely. Should this issue be taken more seriously?",3
"2021-01-28","1354924584668188672","As the EU 1s having difficulties, how far will the government go to protect the UK vaccine plan?",3
"2021-01-28","1354931234007347201","Should we be thinking about reopening schools when teachers are still to be vaccinated?",3
"2021-01-28","1354934046510428175","With 100,000 deaths and one of the highest mortality rates in the world, where did we go wrong?",3
"2021-02-04","1357461144580063243","When will the government introduce managed quarantine for everyone entering the country?",5
"2021-02-04","1357464926319767552","What can be done to promote the uptake of the vaccine in socially disadvantaged and ethnic groups?",5
"2021-02-04","1357468717991436289","Is it right that the government still doesn’t Know how many buildings have dangerous cladding?",5
"2021-02-04","1357471609796366338","Has Northern Ireland been forgotten about in Brexit agreements?",5
"2021-02-04","1357473860006924292","The racist abuse sent to Marcus Rashford raises the question, should anonymity on social media be banned?",5
"2021-02-11","1359997963674791936","Why has it taken until 15th of February for the government to impose quarantine at the border?",4
"2021-02-11","1360002159182503936","If the SNP get a majority in May, what right do the Tories have to  deny Scottish democracy?",4
"2021-02-11","1360007071773687816","Does the public fallout between Alex Salmond and Nicola Sturgeon suggest the SNP is a party divided, splintered and in crisis?",4
"2021-02-11","1360010418945687555","Is the government doing enough to help assist the fishing and shellfish  industries?",4
"2021-02-18","1362540861872037890","To combat the spread of Covid, Should the Government promote a policy of ‘no jab, no job’, especially for health care work?",3
"2021-02-18","1362544837061410816","Is free speech at universities a current priority given the coronavirus restrictions?",3
"2021-02-18","1362547579414863873","What should we do about Harry and Meghan? How can they reject royal trappings for a private life but use them to build a commercial empire?",3
"2021-02-25","1365070921795534852","Why can you sit on a bench on the 8th of March for a drink with a friend but  you have to wait 35 days to do it outside a pub or restaurant?",4
"2021-02-25","1365077082783576067","Why not a vaccine passport to allow-businesses to ensure covid safety when entering indoor venues?",4
"2021-02-25","1365080183091437568","Matt Hancock claimed that there was never a national PPE shortage during the pandemic. Can the government explain why they think there were no shortages?",4
"2021-02-25","1365082659655942145","Why do the government think that summer schools area good way for students to catch up?  Fspecially disadvantaged students?",4
"2021-03-04","1367607731247607818","Will the government accept that if they had a handle on Covid earlier, we wouldn't have had to borrow so much money in the first place?",4
"2021-03-04","1367610274585473027","Are income tax rises inevitable in the future to fund the high spending during and beyond the coronavirus pandemic?",4
"2021-03-04","1367614972575051776","Has the palace made a terrible mistake by announcing an investigation into bullying by Meghan two years after the alleged events?",4
"2021-03-04","1367617688303005698","How can a Brexit deal collapse that was made three months ago and hasn't even been ratified?",4
"2021-03-11","1370145072352755719","heat Sexism, harassment and violence towards women.continues to present a very real and devastating threat to our safety. When will we learn that this is a problem with society and not with women?",3
"2021-03-11","1370150279375691776","Prince William said today the Royal Familyis very much not a racist family.  Do you agree?",3
"2021-03-11","1370156236726022149","Do the panel believe that NHS staff deserve more than a 1% pay rise when they have had secure jobs and incomes throughout the pandemic unlike so many others?",3
"2021-03-18","1372681381373997057","Have many European countries taken vaccine nationalism to a new level and, at the same time, endangered the lives of thousands of Furopean citizens by suspending vaccination with the Oxford vaccine?",4
"2021-03-18","1372685607080763392","Since the tragic death of Sarah Fverard, are the government doing enough to protect women?",4
"2021-03-18","1372690889039036417","After the Government's recent Defence review announced our nuclear stockpile will rise by 40%, are the government now confident that we could repel a cyber or chemical attack by killing millions of innocent people?",4
"2021-03-18","1372694724428062723","Is £2.6 million a reasonable amount of money to spend on decorating the Downing Street briefing room?",4
"2021-03-25","1375218348385054723","Will we be able to go on holiday this year abroad?",5
"2021-03-25","1375222059006050307","The Prime Minister warned that ‘Furope's third wave will wash up on our shores’. Is vaccine nationalism the greatest threat to public health in the UK and Europe?",5
"2021-03-25","1375225720419520512","NHS staff in Scotland will get a 4% pay rise to recognise their hard work during this crisis. What should Wales do?",5
"2021-03-25","1375227990037168130","In the May elections, 16 and 17 year olds can vote for the first time. Which political party will benefit the most?",5
"2021-03-25","1375231017238343681","There are proposals to fly the Union Flag on all UK government buildings, excluding Northern Ireland. Is it likely to unite the nations or might our flags become politicised?",5
"2021-04-15","1382813353039527939","Is it time to make “lobbying” in the corridors of power an illegal act?",4
"2021-04-15","1382818121774473217","The PM says lockdown Is mainly responsible for controlling the pandemic. With the planned lifting of restrictions on 21st June, will the vaccine rollout be enough?",4
"2021-04-15","1382821946274902020","Did the government seriously misjudge the Loyalist community in Northern Ireland by  creating a border in Northern Ireland?",4
"2021-04-15","1382825293908430855","We are all feeling the Queen’s grief, but do the panel feel that the media coverage of Prince Philip’s death was too much?",4
"2021-04-22","1385350177104572420","If the Scottish election returns a pro-independence government, what moral and legal right does Westminster have to deny another independence referendum?",4
"2021-04-22","1385355688977764354","How does each party view the long term future for oiland gas workers with plans to scale back production in the near future, given the number of people in Scotland who rely on it?",4
"2021-04-22","1385359312600588294","The party manifestos show vastly differing spending promises. Can you each explain the key sources that fund this spending without involving a magic money tree?",4
"2021-04-22","1385361728008073216","Is the NHS in Scotland ready for the task ahead to meet the needs of our patients - including Covid rehabilitation?",4
"2021-04-29","1387886694263922692","Is the cloud of questions currently surrounding Boris Johnson’s improper behaviour just tittle tattle or a real scandal?",4
"2021-04-29","1387890883945713672","Given that the Fire Safety Bill has passed through Parliament without any protection for leaseholders, what can be done right now to prevent financial ruin for thousands of people receiving unaffordable bills?",4
"2021-04-29","1387894287334100994","With Covid cases and deaths in India continuing to increase, is the British  Government doing enough to support India?",4
"2021-04-29","1387899157789253633","Can there be any justification for the continued incarceration of residents in care homes?",4
"2021-05-06","1390423881815580674","Was the UK government right to send Royal Navy ships to Jersey amid tensions with French fishermen?",3
"2021-05-06","1390431922380283910","Are we moving too slow with reopening hospitality? Should pubs and restaurants be able to open now?",3
"2021-05-06","1390436234355486724","Do you think the pitch invasion by Manchester United fans show a change of power to fans or will they ultimately be ignored?",3
"2021-05-13","1392960505959038976","What is the point of the labour party?",4
"2021-05-13","1392965790014525443","Does the SNP really have a mandate for a second independence referendum?",4
"2021-05-13","1392970587601915905","Will Voter IDs protect the integrity of elections or just undermine UK democracy?",4
"2021-05-13","1392973405125816321","Have you any recommendations on how to hug “cautiously” as suggested by Matt Hancock?",4
"2021-05-20","1395497087710674949","Should we abandon trips abroad?",5
"2021-05-20","1395500525232197639","Did the government fail by not closing borders to India when they had the chance?",5
"2021-05-20","1395504016549941250","Is Great British Rail just another headline-grabbing gimmick, or will it actually make travel cheaper and more efficient?",5
"2021-05-20","1395506663294226432","Can importing beef and lamb from 12,000 miles away really be seen as sustainable, sensible, and a good deal for British farmers?",5
"2021-05-20","1395509056840867841","Should the UK and the international community be doing more to help Israel and Palestine find a meaningful, long-lasting resolution?",5
"2021-05-27","1398033662348759047","Dominic Cummings said yesterday, “Tens of thousands of people died who didn’t need to. die.” Do you agree?",4
"2021-05-27","1398040447243767808","After.the Dyson report, can the BBC regain the confidence of the public?",4
"2021-05-27","1398043618246643712","Tuesday marked a year since George Floyd’s death. What have we learned in that time?",4
"2021-05-27","1398046438148526080","Should we all just laugh at the voting in Furovision, or should we take the competition as seriously as other nations?",4
"2021-06-03","1400570519938912260","The government ts committing £1.4 billion for school catch up. Are they  waiting for Marcus Rashford to step in before sorting the rest of school funding out?",4
"2021-06-03","1400574262818357249","Looking forward to the June 21st decision on Covid restrictions and considering there were zero reported deaths yesterday, which scientific advice should the government follow?",4
"2021-06-03","1400578426810126336","As we see Naomi Osaka withdraw from the French Open, will issues of mental  health ever be seriously considered?",4
"2021-06-03","1400582007936200711","Why has the eviction ban on tenants with arrears finished when full restrictions have not been lifted and people have been unable to return to work?",4
"2021-06-10","1403107177930362880","Is the European Union having its sausages and eating it?",4
"2021-06-10","1403110618870259719","With exponential growth in North West case numbers, should the country extend the lockdown, use local restrictions or unlock as planned?",4
"2021-06-10","1403114159147978752","How ts it justifiable to cut foreign ald in a global pandemic?",4
"2021-06-10","1403117133110956040","Is taking the knee ‘habitual tokenism’ or a ‘massive step towards tackling racism’?",4
"2021-06-17","1405646089517154311","Should care workers be forced to have COVID vaccinations in order to do their jobs, and should NHS workers be the next group to be forced?",5
"2021-06-17","1405649485766742019","Should we be delaying ‘freedom  day’ for another four weeks?",5
"2021-06-17","1405654220641079298","Can we trust the Metropolitan Police after an independent panel found them guilty of institutional corruption following the unresolved murder of Daniel Morgan?",5
"2021-06-17","1405657375734996996","Does the Australian trade deal set a terrible precedent and threaten the long-term viability of British farming?",5
"2021-06-17","1405659831122415617","Is Matt Hancock hopeless?",5
"2021-06-24","1408178628890873856","Do you think it is double standards and hypocrisy allowing football VIPs in the UK without quarantining while lockdown Is still in place?",4
"2021-06-24","1408182951284707328","When will the government allow vaccinated people to travel without restriction?",4
"2021-06-24","1408186826733539329","Does the government take rape and domestic violence seriously, considering the exchange in parliament referring to questions about a fall in prosecutions as “Jabber”?",4
"2021-06-24","1408191147642605579","Will banning junk food ads before 9pm really stop us  eating what we want?",4
"2021-07-01","1410714767128416257","Was Boris’ non-action against Matt Hancock yet another missed opportunity to show decent leadership and set the standard for social distancing?",3
"2021-07-01","1410719244455665668","The new Health Secretary Sajid Javid says we need to learn to live with the virus. What does that mean?",3
"2021-07-01","1410724934498795521","Would a Labour defeat in Batley and Spen today be the final nail in the coffin for the party?",3
"2021-08-18","1427967914867572739","BBC Question Time Afghanistan Special Wednesday, 7pm on BBC One  HEI Questionlime",4
"2021-08-18","1428055172685594630","We had an entry strategy to fight war in Afghanistan.so why have we failed on the exit strategy?",4
"2021-08-18","1428061611034431490","How many refugees should the UK accept from Afghanistan?",4
"2021-08-18","1428065386965049347","With high casualties, millions displaced, trillions spent, and no post-invasion strategy, what was the war in Afghanistan actually for?",4
"2021-09-16","1438618449031401473","What impact does the panel believe the health and social care tax will really have on hospital waiting lists and caring for our ageing population?",5
"2021-09-16","1438623088393039873","With the recent GB News resignations, will it become a British Fox News?",5
"2021-09-16","1438625755190136833","Can Islamic State-groomed child brides ever be accepted back to the UK?",5
"2021-09-16","1438629312127721474","Why is the government using COVID as an excuse and denying BREXIT Is the reason for HGV driver shortages and lack of EU based crop pickers ?",5
"2021-09-16","1438632016749137923","In honour of Emma Raducanu’s victory at the US Open, when was the last time the panel surpassed expectations?",5
"2021-09-23","1441155134633824261","With energy prices and inflation increasing, ts it fair to take £20 a week away from the poorest in society?",4
"2021-09-23","1441159315411378179","What should the UK do to fill the estimated 100,000 HGV driver vacancies and avoid empty shelves this Christmas?",4
"2021-09-23","1441163079337725960","Do you agree that police should have extra powers to remove climate change protestors?",4
"2021-09-23","1441166779036811269","The prime minister says we should all be able to see our GP face to face. How can GPs be supported to provide quality care for patients?",4
"2021-09-30","1443691947579805699","Is the petrol shortage, due toa lack of lorry drivers, just the beginning of our post-Brexit problems?",4
"2021-09-30","1443696069343424514","In the light of recent events, as a woman, how can any female trust  the police ?",4
"2021-09-30","1443700426487078913","Should we be ending the charitable status of private schools, and is £1.7bn enough to level up education ?",4
"2021-09-30","1443705295121825794","Which politician would make a great James Bond and who would be the best villain?",4
"2021-10-07","1446228825399078918","With a fuel crisis, food inflation set to rise, gas and electricity bills soaring, a national insurance hike teamed with a universal credit cut, what has this Conservative party done to Show it’s the party of ordinary people?",3
"2021-10-07","1446233513263566855","Allowing the mass slaughter of pigs which will not go into the food chain - what has gone wrong with our domestic food production?",3
"2021-10-07","1446238159298310148","In view of his public dental, Should Prince Andrew go to the States and face his accuser in court?",3
"2021-10-14","1448765517368545285","Against the backdrop of the Government’s handling of the Coronavirus, why ts it so difficult for politicians to say sorry?",3
"2021-10-14","1448771660216143876","Is it acceptable that the NI protocol was ‘fudged’ to get an ‘oven-ready’  Brexit deal over the line?",3
"2021-10-14","1448775220026875907","How do university campuses create a space of free speech  whilst also protecting their diverse student body?",3
"2021-10-21","1451302409532289029","In light of UK-wide Covid cases remaining significantly high and deaths consistently averaging over 100 per day, should the Governments re-impose more restrictions to prevent a winter wave?",5
"2021-10-21","1451306293336104963","What is being done to protect women with the reported increase in spiking, including by injection, across Scotland and the UK?",5
"2021-10-21","1451309669847388168","As COP26 approaches could you tell us whether an independent Scotland would put economy or environment first when deciding what to do with the domestic oil industry?",5
"2021-10-21","1451312846944485393","What, if any, further protections Should politicians have in light of the events last week?",5
"2021-10-21","1451315328760299521","Glasgow’s refuse services have been impacted by the pandemic, our city is littered with rubbish and rats. Is this really how we Should be portrayed on the world stage?",5
"2021-10-28","1453839643343040529","Has the budget done enough to counter the rising cost of living  for working families?",5
"2021-10-28","1453843399065358337","What message does lifting air passenger duty for domestic  flights send to other countries ahead of COP26?",5
"2021-10-28","1453847811133513736","Is. the end of our special relationship with France in sight?",5
"2021-10-28","1453850473820270593","Is requiring non-MP Commons staff to wear masks just another example of mixed messaging and encouraging an “us and them” narrative?",5
"2021-10-28","1453852133028245518","Should water companies be forced to reduce the amount of sewage discharged into rivers and the sea?",5
"2021-11-04","1456390750271324166","Has Tory sleaze returned?",4
"2021-11-04","1456395772661018632","Without the likes of Russia, India and China.onboard are this week’s COP26  breakthrough pledges really a glimmer of hope or just more blah, blah, blah?",4
"2021-11-04","1456400658383376391","How can people afford to change to heat pumps and electric cars given the cost of these things?",4
"2021-11-04","1456403360408539150","Can a racist term ever be defined as banter?",4
"2021-11-11","1458927452672204804","Do you think that being an MP isa part-time job?",3
"2021-11-11","1458934079630589958","Is it acceptable that people are dying at home waiting for an ambulance?",3
"2021-11-11","1458937950641836036","Has COP26 been a success?",3
"2021-11-18","1461464253689434120","Is the decision to water down the eastern extension of the high-speed line a betrayal of the people in the North who voted for the Tory Government?",4
"2021-11-18","1461467811767848962","How will the Home Secretary control the.current immigration crisis, given that she perceives the asylum process as a “merry-go-round”?",4
"2021-11-18","1461472387577307140","Is it time to outlaw second jobs for MPs or would we risk a brain drain  from the House of Commons?",4
"2021-11-18","1461476259666579458","With the revelations from cricket's Azeem Rafiq and footballers still taking the knee, what does this say about racism in present day Britain?",4
"2021-11-25","1464000848288178176","27 people have died crossing the channel - what needs to happen  to stop this tragedy?",2
"2021-11-25","1464012308615766016","Should Covid vaccine passports be used across the UK?",2
"2021-12-02","1466537938834141188","Ilive at Number 10 on my street. Can! have a Christmas party, regardless of restrictions?",3
"2021-12-02","1466545298646392833","Isn’t it time the UK and France put their political spats aside to prevent any more migrant deaths from treacherous Channel crossings?",3
"2021-12-02","1466548192569397256","Is the Labour Party now a credible opposition, or must they continue to rely on the Conservative’s blunders to make progress in the polls?",3
"2021-12-09","1469074481230581770","Has the public lost all confidence in the government’s ability to tell  the truth?",4
"2021-12-09","1469079542014881792","Has plan B been introduced in enough time to prevent another lockdown?",4
"2021-12-09","1469083227889491968","What can be done about people who refuse to have the vaccine - and the impact they are having on the NHS?",4
"2021-12-09","1469087122468573191","In light of the imprisoning of Arthur Labinjo-Hughes’ dad and stepmother this week, what safeguards are the government implementing to ensure no more children suffer?",4
"2021-12-16","1471611131030650881","With rising numbers of cases of Covid -19 infections nationally and the severe pressures on the NHS, is another lockdown inevitable?",3
"2021-12-16","1471616857106960387","How have we gone from a ‘world beating’ vaccination rollout to a  chaotic shambles of a booster programme?",3
"2021-12-16","1471620243294412803","Stoke-on-Trent has lost coal, steel and ceramic industries. What would the panel suggest should be done to replace these jobs and  encourage growth?",3
"2022-01-13","1481758115460788228","Should Boris fall on his sword, for not abiding the very rules he set us all to live by?",4
"2022-01-13","1481762779723874305","What is the future for Prince Andrew and how does the news today affect the monarchy?",4
"2022-01-13","1481765228828405774","Should unvaccinated people be penalised at work?",4
"2022-01-13","1481769384318283779","Has wokeness got out of control as a well-known supermarket has announced the changing name of classic sweets?",4
"2022-01-20","1484294651154780161","How long has Boris Johnson got left?",4
"2022-01-20","1484298681423740929","By calling the Scottish Tory leader a ‘lightweight’ did the government show its contempt for the people of Scotland?",4
"2022-01-20","1484301364582830080","Given the latest inflation figures, what measures should we immediately adopt to protect the living standards of those most vulnerable?",4
"2022-01-20","1484306365900152832","Should there be a cap on the number of holiday homes and student flats in areas such as St Andrews to preserve  local communities?",4
"2022-01-27","1486831353115127811","With the cost of living crisis, should the National Insurance rise be postponed?",4
"2022-01-27","1486835895454076934","Hbbet Is the love affair between Boris Johnson and the British public  finally over?",4
"2022-01-27","1486840560958820356","What are the implications for the UK if Russia attacks Ukraine and should  we get involved?",4
"2022-01-27","1486843437152411648","In 2015 David Cameron and George Osborne visited Morecambe and extolled the Northern Powerhouse. When will the North/South divide finally be addressed ?",4
"2022-02-03","1489368528532688900","With rising energy costs expecting to cause a surge in gas and electricity bills, are the government’s proposed interventions targeted in the fairest way possible?",3
"2022-02-03","1489372618872479747","Given the shortage of medical personnel, should the government abandon its plans to make vaccinations mandatory for NHS staff?",3
"2022-02-03","1489380824302690309","Is Boris Johnson causing irreversible damage to the reputation of the Conservative party in order to save his own position?",3
"2022-02-10","1491904873981530112","Given the recent announcement in Parliament around ending self-isolation for positive Covid  cases, do you feel that this move is too soon, given that cases are still averaging around 70,000 a day?",5
"2022-02-10","1491907940126797825","Are the problems in the Met Police much deeper than Cressida Dick’s leadership?",5
"2022-02-10","1491910984138735623","Do you think the prime minister should make a formal apology to Keir Starmer for the remarks he made in parliament?",5
"2022-02-10","1491914383471042561","Footballers are perceived as role models, does Kurt Zouma deserve to play for such  a big club as West Ham?",5
"2022-02-10","1491916069593829379","What immediate opportunities  does the new ‘Brexit Opportunities Minister’ see in South Wales?",5
"2022-02-17","1494442546155724801","Is it now time for the “grand old” Duke of York to march back down the hill and return his litle to Her Majesty the Queen?",4
"2022-02-17","1494444802267623431","Hbbeqt Will the Government’s overview of plans for Levelling Up really help the North and other areas catch up?",4
"2022-02-17","1494448925037711364","Has President Putin already won?",4
"2022-02-17","1494452346021195781","Why hasn't anybody from the Post Office been made accountable for  the jailing of innocent staff wrongly accused of theft?",4
"2022-02-24","1496983634087223302","Will sanctions against Russia make any difference and how much death and destruction will we see before they do?",2
"2022-02-24","1496990462753882113","What are the best and worst-case scenarios of what a war with Russia is going to mean for all of us? The effect of sanctions, cyber attacks, fuel costs and shortages?",2
"2022-03-03","1499518146033688578","Putin has not been deterred by the sanctions put in place so far - what else can be done other than a war?",3
"2022-03-03","1499525658522828809","Do you believe that UK Visa rules should be lifted altogether for Ukrainians?",3
"2022-03-03","1499530146495221760","Do you think if pushed, Putin will use nuclear weapons?",3
"2022-03-09","1501649954829447170","Who believes that we can beat Putin, and how?",4
"2022-03-09","1501654000847966215","What could be the red line crossed by Putin that would trigger NATO to reverse its policy against providing direct military support to Ukraine?",4
"2022-03-09","1501658650091429898","People are bombed, lose everything, somehow make it to Poland and want to join family in the U.K. They are told to make an appointment with an advisor, bring paperwork and wait a week for a visa. How can this possibly be right?",4
"2022-03-09","1501660748560408586","What is the endgame in Ukraine? And is a negotiated settlement with compromise on both sides ever the right solution for the invasion of an independent state?",4
"2022-03-17","1504590607657938946","Fven with peace talks progressing, is it inevitable that Russian troops  will occupy large parts of Ukraine for years to come?",3
"2022-03-17","1504596737922637826","Why must I name a refugee in order to give them sanctuary?  When will the government introduce a basic matching scheme between those offering homes and those needing homes?",3
"2022-03-17","1504601769023791109","Has the release of Nazanin Zaghari-Ratcliffe sent a strong message to all despotic leaders that the UK will now do business with you if you are a major petroleum producer?",3
"2022-03-24","1507127456859365377","Has the Chancellor done enough in his Spring Statement to help those  already choosing between eating and heating?",3
"2022-03-24","1507133661728104450","Why are we not treating all refugees equally? Why can I sponsor my Ukrainian friends but not my Afghan and Iraqi ones?",3
"2022-03-24","1507138298262831105","How will P&0 be held accountable for their vicious fire-and-rehire strategy which saw 800 Brits lose their jobs and will the law be changed to stop this happening again?",3
"2022-03-31","1509646820040978433","With the rise in the energy cap due tomorrow -What more should the government be doing to help those who are now having to choose between heating and eating?",4
"2022-03-31","1509650774049050629","Is there any cause for hope in light of the reported shift in Russia’s military  focus within Ukraine - or ts this simply further shadow games from the Kremlin?",4
"2022-03-31","1509654664291266561","In light of the fixed penalty notices issued this week - has Boris Johnson misled Parliament and should he resign?",4
"2022-03-31","1509657796702261251","In light of the Ockenden report, how can you reassure pregnant women and their families that the NHS maternity services are safe?",4
"2022-04-07","1512184464331395079","We urgently need to reduce energy bills and limit climate change - is the government’s energy strategy too little, too late?",4
"2022-04-07","1512189490344910848","Apart from Europe going to war or applying more sanctions, how can Russia be held accountable for the  horrific war crimes being committed in Ukraine?",4
"2022-04-07","1512193625635053573","Hhbeat Following the recent report on Rishi Sunak’s wife over non-dom tax, Is the chancellor oblivious to the public’s finances and struggles?",4
"2022-04-07","1512196500851417088","Kent continues to see disruption as a result of both Brexit and recent issues with P&O - should the government increase resources to prevent the county being turned into a.car park?",4
"2022-04-28","1519794332429176840","Is it now time to move on from the Partygate saga and focus on issues that matter to people, such as the cost of living crisis?",4
"2022-04-28","1519798528230543361","In light of the reports of a backbencher watching porn on their mobile and other sexual misdemeanours, is it time for the House of Commons to overhaul its treatment of and attitude towards women?",4
"2022-04-28","1519801694443474944","Priti Patel has come up with the idea of sending illegal migrants crossing  the Channel to Rwanda. Why is this not ok?",4
"2022-04-28","1519806154624409600","Do you not think it’s a good thing that Flon Musk is advocating a free speech  platform which will enable more people to express their views without being cancelled or silenced?",4
"2022-05-05","1522330710555648002","We are being told this week to consider buying value products to contain and manage our household budget - Are our politicians patronising, clueless, or inhumane?",4
"2022-05-05","1522335457278836737","Do ‘local Conservative’ candidates deserve to be punished in the local  elections because of the prime minister and other Conservative MPs’ actions?",4
"2022-05-05","1522338853566263299","As the government has been found to have acted unlawfully by discharging patients into care homes without testing at the start of the pandemic - Should anyone be charged with manslaughter?",4
"2022-05-05","1522342288030113792","Should Tracey Connelly - Baby P’s mother - ever be released  from prison?",4
"2022-05-12","1524867875881861130","With the cost of living continuing to increase - when is the right time for the government to intervene?",4
"2022-05-12","1524872758752075806","With the Attorney General’s approval yesterday to rip up parts of the Northern Ireland Protocol, is it now clear that Boris Johnson’s oven-ready deal is still in the  FFEEZEF?",4
"2022-05-12","1524876209921875992","Has Furope become safer - or more dangerous - with today’s announcement that Finland has formally applied to join NATO?",4
"2022-05-12","1524879973550542851","Have Beergate and Partygate proven that both party leaders are unfit for their positions?",4
"2022-05-19","1527404795253903368","Following the completion of the Partygate police investigation, what can we conclude?",4
"2022-05-19","1527407611892617222","With inflation at a 40-year high, what willit take to get it under control ?",4
"2022-05-19","1527412481026576393","Is it OK to boo the national anthem?",4
"2022-05-19","1527417804177166359","Liverpool was stripped of its World Heritage status by UNESCO - Should or could we try to get it BACK ee",4
"2022-05-26","1529941427274366987","Was Rishi Sunak ‘silly’ not to agree to introduce a windfall tax on energy companies sooner?",4
"2022-05-26","1529945271165239311","The Northern Ireland Protocol undermines our cherished position of equal citizenship in the UK - Do you agree?",4
"2022-05-26","1529950959446761473","Which ts more important: being able to say goodbye to work colleagues, or loved ones as they die?",4
"2022-05-26","1529953953873637376","Is now the time for us to  consider what a future united Ireland might look like?",4
"2022-06-09","1535014879836397574","If more than 40% of my company didn’t think I was a confident leader, I would leave. How can Boris stay as leader knowing he doesn’t have the backing of his party?",4
"2022-06-09","1535018720657133577","Do you support the upcoming transport strikes?",4
"2022-06-09","1535021893421617154","The average cost to fill a tank of petrol is now £100 - what are the immediate short-term plans, realistically available, to address HIS?",4
"2022-06-09","1535025894309482503","Will extending the ‘right to buy’ to housing associations provide a further shortage of rented accommodation and push up rent?",4
"2022-06-16","1537551628932349952","What picture does it paint to the public now two ethics advisors to Boris Johnson have resigned?",2
"2022-06-16","1537556688626122753","Is the government’s commitment to relocate illegal immigrants to Rwanda going to address the problem of people trafficking?",2
"2022-06-23","1540088497947779081","Why do public sector workers continue to be disrespected with measly pay rises and villianised by the government for demanding what is fair?",3
"2022-06-23","1540097272200970240","Would Dominic Raab’s Bill of Rights, as he claims, “strengthen our UK tradition of freedom” or would it, according to the law Society President, make some human rights abuses in the UK acceptable?",3
"2022-06-23","1540100416809074694","If the Conservative Party lose today’s two by-elections, will the prime minister be able to “stay the course”?",3
"2022-06-30","1542624690191179776","Will there be another independence referendum in 2023?",3
"2022-06-30","1542632172502269953","With the continued rise in Covid-19 positive cases in Scotland, is it time to reintroduce some restrictions such as mandatory face masks?",3
"2022-06-30","1542636386951614465","With Police Scotland joining the RMT in industrial unrest- is strike action about to spread to the whole public sector and how should the government act to prevent this?",3
"2022-07-07","1545165594072317952","With no real functioning government currently -  what happens next?",3
"2022-07-07","1545171711393406977","Has Boris won the Brexit question, now that Labour has changed its mind?",3
"2022-07-07","1545176684089016320","Why isn’t Barnsley considered priority number one for levelling up funding?",3
"2022-07-14","1547698973925728259","Do you think a change of leadership will be enough to encourage more trust in our government?",3
"2022-07-14","1547705867272761344","We are promised a “high wage, high skill economy” - Is this likely when employers are told to take heed when giving pay rises and public sector workers told to expect areal terms pay cut?",3
"2022-07-14","1547709910879678469","Do you think legislation should be introduced to curb the number of  second homes in Devon, Cornwall and other parts of the country?",3
"2022-09-22","1573066160626696192","Is the government doing enough to tackle the energy crisis?",5
"2022-09-22","1573070876882386951","With North East Lincolnshire a big player in renewable energy, what  are the panel’s views on fracking as an alternative energy source?",5
"2022-09-22","1573074695850713095","Can the ills of the NHS be cured by repeating the first four letters of the alphabet?",5
"2022-09-22","1573078281842315266","Does the West have the stomach for the fight now that Putin has threatened to use nuclear weapons?",5
"2022-09-22","1573079607716233216","If we are heading into a “winter of discontent”, what positive changes  can we look forward to?",5
"2022-09-29","1575602987363442697","Are Liz Truss and her chancellor pedalling ‘fantasy’ economics?",4
"2022-09-29","1575608138744700944","After the effects of Friday’s fiscal event, will first-time buyers ever  be able to afford a mortgage?",4
